time,vdd,vres
2.86840e-02,3.40156,0.0169813
2.86880e-02,3.40688,0.0167719
2.86920e-02,3.40531,0.0171562
2.86960e-02,3.40406,0.0169687
2.87000e-02,3.40219,0.0168063
2.87040e-02,3.39875,0.0166938
2.87080e-02,3.40313,0.0166469
2.87120e-02,3.40375,0.0172125
2.87160e-02,3.39062,0.0171625
2.87200e-02,3.39562,0.0169875
2.87240e-02,3.4025,0.0170063
2.87280e-02,3.40031,0.0175156
2.87320e-02,3.40656,0.0175844
2.87360e-02,3.40219,0.0169031
2.87400e-02,3.39875,0.0170344
2.87440e-02,3.39469,0.0162313
2.87480e-02,3.39938,0.0162625
2.87520e-02,3.40125,0.0162406
2.87560e-02,3.39844,0.0158937
2.87600e-02,3.39344,0.0165187
2.87640e-02,3.40094,0.0165
2.87680e-02,3.39813,0.0169281
2.87720e-02,3.40688,0.0170281
2.87760e-02,3.39406,0.0173188
2.87800e-02,3.3975,0.0174125
2.87840e-02,3.39375,0.0172531
2.87880e-02,3.40563,0.0170344
2.87920e-02,3.40219,0.0177219
2.87960e-02,3.39844,0.0175344
2.88000e-02,3.39656,0.017
2.88040e-02,3.40031,0.0169188
2.88080e-02,3.40062,0.0165781
2.88120e-02,3.40531,0.0164531
2.88160e-02,3.39844,0.01625
2.88200e-02,3.4,0.0164562
2.88240e-02,3.40375,0.0163656
2.88280e-02,3.39406,0.0166063
2.88320e-02,3.39625,0.0168219
2.88360e-02,3.39688,0.017025
2.88400e-02,3.39656,0.0171094
2.88440e-02,3.4,0.0174
2.88480e-02,3.40813,0.0172594
2.88520e-02,3.39562,0.0171875
2.88560e-02,3.40188,0.0171313
2.88600e-02,3.40062,0.0177094
2.88640e-02,3.40563,0.0171531
2.88680e-02,3.40031,0.0171344
2.88720e-02,3.40344,0.0172375
2.88760e-02,3.39688,0.0167687
2.88800e-02,3.4025,0.0164281
2.88840e-02,3.39781,0.0162375
2.88880e-02,3.40156,0.0165563
2.88920e-02,3.39906,0.0170625
2.88960e-02,3.40656,0.0167062
2.89000e-02,3.40031,0.016875
2.89040e-02,3.39656,0.0167781
2.89080e-02,3.40344,0.0173469
2.89120e-02,3.39844,0.0170875
2.89160e-02,3.39813,0.0171281
2.89200e-02,3.39719,0.01725
2.89240e-02,3.39344,0.0175156
2.89280e-02,3.39531,0.0174125
2.89320e-02,3.40094,0.0171063
2.89360e-02,3.40125,0.0168813
2.89400e-02,3.39688,0.0167594
2.89440e-02,3.39875,0.0165344
2.89480e-02,3.39844,0.0164313
2.89520e-02,3.40594,0.0165125
2.89560e-02,3.39969,0.016575
2.89600e-02,3.40094,0.016925
2.89640e-02,3.40437,0.0170594
2.89680e-02,3.40125,0.0167906
2.89720e-02,3.4025,0.0172875
2.89760e-02,3.40406,0.0174844
2.89800e-02,3.39938,0.0172625
2.89840e-02,3.39531,0.0172844
2.89880e-02,3.40125,0.0176406
2.89920e-02,3.39594,0.0173437
2.89960e-02,3.39906,0.0172281
2.90000e-02,3.4025,0.0172406
2.90040e-02,3.40062,0.0168344
2.90080e-02,3.41469,0.0162938
2.90120e-02,3.39281,0.0164938
2.90160e-02,3.39531,0.0164969
2.90200e-02,3.40062,0.0165375
2.90240e-02,3.39531,0.0168937
2.90280e-02,3.40188,0.0169562
2.90320e-02,3.40563,0.0166406
2.90360e-02,3.39625,0.0172
2.90400e-02,3.39969,0.0171094
2.90440e-02,3.40563,0.0169438
2.90480e-02,3.40313,0.0170969
2.90520e-02,3.40188,0.017375
2.90560e-02,3.40188,0.0174219
2.90600e-02,3.39813,0.0171813
2.90640e-02,3.40594,0.0172125
2.90680e-02,3.39531,0.0167812
2.90720e-02,3.39219,0.0163375
2.90760e-02,3.39625,0.0165594
2.90800e-02,3.395,0.0167531
2.90840e-02,3.40281,0.0168219
2.90880e-02,3.39656,0.0170094
2.90920e-02,3.40156,0.0171188
2.90960e-02,3.39531,0.0167844
2.91000e-02,3.40156,0.0171219
2.91040e-02,3.3975,0.0176594
2.91080e-02,3.39688,0.0171219
2.91120e-02,3.40094,0.01695
2.91160e-02,3.39719,0.0176562
2.91200e-02,3.39906,0.0176094
2.91240e-02,3.39969,0.0172094
2.91280e-02,3.40375,0.017025
2.91320e-02,3.39656,0.016625
2.91360e-02,3.39719,0.01685
2.91400e-02,3.39281,0.0164813
2.91440e-02,3.39906,0.0167313
2.91480e-02,3.40469,0.016625
2.91520e-02,3.39625,0.0168281
2.91560e-02,3.39844,0.0170844
2.91600e-02,3.40594,0.0167281
2.91640e-02,3.39594,0.0169438
2.91680e-02,3.40219,0.0172563
2.91720e-02,3.39781,0.0169969
2.91760e-02,3.39656,0.0170563
2.91800e-02,3.395,0.0174531
2.91840e-02,3.40094,0.0174812
2.91880e-02,3.40531,0.0175219
2.91920e-02,3.40344,0.0171125
2.91960e-02,3.39719,0.017
2.92000e-02,3.40094,0.0168063
2.92040e-02,3.39906,0.016575
2.92080e-02,3.39438,0.0166031
2.92120e-02,3.3975,0.0166938
2.92160e-02,3.39656,0.0171094
2.92200e-02,3.40656,0.0172187
2.92240e-02,3.39562,0.016825
2.92280e-02,3.39906,0.0169281
2.92320e-02,3.3975,0.0169687
2.92360e-02,3.40281,0.0170031
2.92400e-02,3.39844,0.0169969
2.92440e-02,3.40031,0.0175219
2.92480e-02,3.39719,0.0175437
2.92520e-02,3.4,0.0176219
2.92560e-02,3.40031,0.0171844
2.92600e-02,3.3975,0.0168969
2.92640e-02,3.39531,0.0164625
2.92680e-02,3.39344,0.0163969
2.92720e-02,3.39313,0.0164594
2.92760e-02,3.39531,0.0165625
2.92800e-02,3.40313,0.0163719
2.92840e-02,3.38906,0.0166594
2.92880e-02,3.40937,0.0170125
2.92920e-02,3.39625,0.0167781
2.92960e-02,3.39719,0.0172156
2.93000e-02,3.40688,0.0173281
2.93040e-02,3.39906,0.0169
2.93080e-02,3.39625,0.0168656
2.93120e-02,3.39938,0.0170812
2.93160e-02,3.40062,0.0176719
2.93200e-02,3.40062,0.0172062
2.93240e-02,3.39625,0.01685
2.93280e-02,3.39562,0.0165063
2.93320e-02,3.40031,0.0164313
2.93360e-02,3.39187,0.0166719
2.93400e-02,3.40313,0.0164844
2.93440e-02,3.4,0.0166875
2.93480e-02,3.4,0.0166406
2.93520e-02,3.3975,0.0168719
2.93560e-02,3.40406,0.0167812
2.93600e-02,3.39875,0.0172094
2.93640e-02,3.40469,0.0173031
2.93680e-02,3.40469,0.0167781
2.93720e-02,3.39656,0.0169625
2.93760e-02,3.40563,0.017325
2.93800e-02,3.40062,0.0174438
2.93840e-02,3.39469,0.0173813
2.93880e-02,3.39656,0.017225
2.93920e-02,3.39219,0.0167875
2.93960e-02,3.39375,0.0167281
2.94000e-02,3.40062,0.0166719
2.94040e-02,3.39719,0.0165281
2.94080e-02,3.39813,0.0167187
2.94120e-02,3.39969,0.0169125
2.94160e-02,3.39719,0.0171125
2.94200e-02,3.3975,0.0170438
2.94240e-02,3.40813,0.0170469
2.94280e-02,3.40531,0.0173437
2.94320e-02,3.39844,0.0167812
2.94360e-02,3.40875,0.016775
2.94400e-02,3.39813,0.0172062
2.94440e-02,3.39938,0.0173781
2.94480e-02,3.40031,0.0173156
2.94520e-02,3.40094,0.0172594
2.94560e-02,3.39813,0.0169719
2.94600e-02,3.39938,0.0167313
2.94640e-02,3.39969,0.016675
2.94680e-02,3.40188,0.0167187
2.94720e-02,3.4025,0.0170031
2.94760e-02,3.40281,0.0169094
2.94800e-02,3.39969,0.017075
2.94840e-02,3.39688,0.0166719
2.94880e-02,3.40469,0.0168312
2.94920e-02,3.39969,0.0173531
2.94960e-02,3.40313,0.0169969
2.95000e-02,3.4075,0.0169719
2.95040e-02,3.40437,0.0171969
2.95080e-02,3.39719,0.0177375
2.95120e-02,3.4,0.0173094
2.95160e-02,3.39906,0.0172812
2.95200e-02,3.39656,0.0171531
2.95240e-02,3.39781,0.0166406
2.95280e-02,3.39719,0.0165875
2.95320e-02,3.40094,0.0166219
2.95360e-02,3.39938,0.0165344
2.95400e-02,3.39656,0.0169969
2.95440e-02,3.40375,0.0169438
2.95480e-02,3.39625,0.0165438
2.95520e-02,3.39781,0.0168875
2.95560e-02,3.405,0.0169719
2.95600e-02,3.39938,0.0172406
2.95640e-02,3.39969,0.0168781
2.95680e-02,3.4025,0.0172406
2.95720e-02,3.40281,0.0171688
2.95760e-02,3.40937,0.0176625
2.95800e-02,3.39625,0.0171
2.95840e-02,3.39469,0.0169906
2.95880e-02,3.40406,0.0166531
2.95920e-02,3.39938,0.0167687
2.95960e-02,3.39375,0.0166719
2.96000e-02,3.3975,0.0166688
2.96040e-02,3.39969,0.0170125
2.96080e-02,3.39813,0.0169656
2.96120e-02,3.40156,0.0172594
2.96160e-02,3.40156,0.0169156
2.96200e-02,3.39625,0.0172313
2.96240e-02,3.40313,0.0171938
2.96280e-02,3.40125,0.0169906
2.96320e-02,3.3975,0.0170156
2.96360e-02,3.39375,0.0171688
2.96400e-02,3.40469,0.0176313
2.96440e-02,3.4025,0.0171906
2.96480e-02,3.39656,0.0166688
2.96520e-02,3.40156,0.0165688
2.96560e-02,3.39562,0.0167375
2.96600e-02,3.40125,0.0167812
2.96640e-02,3.39344,0.016675
2.96680e-02,3.39469,0.0168813
2.96720e-02,3.39719,0.0170906
2.96760e-02,3.40031,0.017025
2.96800e-02,3.40188,0.0167531
2.96840e-02,3.39969,0.0170969
2.96880e-02,3.40094,0.0171406
2.96920e-02,3.4,0.01685
2.96960e-02,3.39875,0.0171125
2.97000e-02,3.40531,0.0172938
2.97040e-02,3.39625,0.0176719
2.97080e-02,3.40469,0.0172531
2.97120e-02,3.39906,0.0170375
2.97160e-02,3.40031,0.0167156
2.97200e-02,3.39656,0.0169219
2.97240e-02,3.40281,0.0166406
2.97280e-02,3.39844,0.0165937
2.97320e-02,3.39813,0.0169625
2.97360e-02,3.39562,0.0169
2.97400e-02,3.405,0.0169469
2.97440e-02,3.40531,0.0169469
2.97480e-02,3.39813,0.0169969
2.97520e-02,3.40188,0.0173625
2.97560e-02,3.40031,0.0170281
2.97600e-02,3.39906,0.0169594
2.97640e-02,3.39969,0.0170406
2.97680e-02,3.40688,0.0168781
2.97720e-02,3.40437,0.0165469
2.97760e-02,3.38938,0.0169344
2.97800e-02,3.39969,0.0166781
2.97840e-02,3.4075,0.0168063
2.97880e-02,3.39906,0.0169125
2.97920e-02,3.4025,0.0167156
2.97960e-02,3.3925,0.0170344
2.98000e-02,3.39875,0.0174281
2.98040e-02,3.39625,0.0173312
2.98080e-02,3.40281,0.0171406
2.98120e-02,3.39813,0.0167
2.98160e-02,3.39625,0.0161688
2.98200e-02,3.40125,0.0162812
2.98240e-02,3.40094,0.0159687
2.98280e-02,3.39906,0.0162656
2.98320e-02,3.39469,0.0166844
2.98360e-02,3.39344,0.0167281
2.98400e-02,3.39969,0.0169781
2.98440e-02,3.40469,0.0171781
2.98480e-02,3.40031,0.0172406
2.98520e-02,3.39969,0.0173344
2.98560e-02,3.4,0.0168969
2.98600e-02,3.40125,0.0170719
2.98640e-02,3.3975,0.0175312
2.98680e-02,3.40188,0.0173219
2.98720e-02,3.40531,0.0172219
2.98760e-02,3.40219,0.0167687
2.98800e-02,3.40156,0.0166156
2.98840e-02,3.40125,0.0164188
2.98880e-02,3.40125,0.0163
2.98920e-02,3.39813,0.0166313
2.98960e-02,3.40188,0.0165594
2.99000e-02,3.39875,0.0168031
2.99040e-02,3.39844,0.0169062
2.99080e-02,3.40313,0.0168406
2.99120e-02,3.39719,0.0171531
2.99160e-02,3.40437,0.0173781
2.99200e-02,3.40031,0.0172
2.99240e-02,3.40406,0.0172844
2.99280e-02,3.4025,0.0176188
2.99320e-02,3.40531,0.0173
2.99360e-02,3.40594,0.017225
2.99400e-02,3.40031,0.0168656
2.99440e-02,3.40469,0.017
2.99480e-02,3.40344,0.0165187
2.99520e-02,3.40062,0.01625
2.99560e-02,3.40969,0.0163563
2.99600e-02,3.39844,0.0163375
2.99640e-02,3.39688,0.0164406
2.99680e-02,3.39719,0.0168312
2.99720e-02,3.41344,0.0168875
2.99760e-02,3.4,0.0170594
2.99800e-02,3.40125,0.0174719
2.99840e-02,3.39438,0.0171625
2.99880e-02,3.39813,0.01735
2.99920e-02,3.40062,0.0171406
2.99960e-02,3.40375,0.0172938
3.00000e-02,3.40156,0.01755
3.00040e-02,3.40281,0.0170281
3.00080e-02,3.39969,0.0165625
3.00120e-02,3.4025,0.0165563
3.00160e-02,3.40031,0.0164344
3.00200e-02,3.39531,0.0166437
3.00240e-02,3.39656,0.0167094
3.00280e-02,3.39844,0.0170531
3.00320e-02,3.39813,0.0168906
3.00360e-02,3.405,0.0170125
3.00400e-02,3.39938,0.0170719
3.00440e-02,3.40688,0.0173437
3.00480e-02,3.40406,0.0173437
3.00520e-02,3.39781,0.0168437
3.00560e-02,3.39875,0.0171375
3.00600e-02,3.39844,0.0174438
3.00640e-02,3.39875,0.0174531
3.00680e-02,3.40125,0.0173594
3.00720e-02,3.39469,0.0168625
3.00760e-02,3.39938,0.0165719
3.00800e-02,3.4025,0.0164469
3.00840e-02,3.39656,0.0166063
3.00880e-02,3.40094,0.016475
3.00920e-02,3.39938,0.0165063
3.00960e-02,3.39344,0.0166938
3.01000e-02,3.40969,0.0169594
3.01040e-02,3.39688,0.0170937
3.01080e-02,3.4,0.017225
3.01120e-02,3.4,0.0172062
3.01160e-02,3.39875,0.0170219
3.01200e-02,3.40469,0.0171125
3.01240e-02,3.40125,0.01765
3.01280e-02,3.40062,0.0174906
3.01320e-02,3.40094,0.017075
3.01360e-02,3.40219,0.0168875
3.01400e-02,3.40906,0.0167281
3.01440e-02,3.40062,0.0167406
3.01480e-02,3.40406,0.0164438
3.01520e-02,3.40313,0.0165469
3.01560e-02,3.40062,0.0169438
3.01600e-02,3.39875,0.0169562
3.01640e-02,3.40469,0.0170094
3.01680e-02,3.3975,0.0166969
3.01720e-02,3.40125,0.0172656
3.01760e-02,3.40156,0.0175094
3.01800e-02,3.39656,0.016875
3.01840e-02,3.39906,0.0171344
3.01880e-02,3.39531,0.0174438
3.01920e-02,3.39625,0.0174438
3.01960e-02,3.40062,0.0172031
3.02000e-02,3.40281,0.0170781
3.02040e-02,3.40188,0.0169562
3.02080e-02,3.40375,0.0167156
3.02120e-02,3.40281,0.0165438
3.02160e-02,3.39938,0.0166281
3.02200e-02,3.39375,0.0167531
3.02240e-02,3.39656,0.0172156
3.02280e-02,3.40219,0.0167187
3.02320e-02,3.39719,0.0171844
3.02360e-02,3.39781,0.0170812
3.02400e-02,3.40344,0.0171594
3.02440e-02,3.39844,0.0168531
3.02480e-02,3.40313,0.0168937
3.02520e-02,3.39719,0.0172969
3.02560e-02,3.40219,0.0175594
3.02600e-02,3.39562,0.0172594
3.02640e-02,3.40156,0.0170375
3.02680e-02,3.40344,0.0167344
3.02720e-02,3.39375,0.0166844
3.02760e-02,3.39438,0.0166094
3.02800e-02,3.40625,0.0167438
3.02840e-02,3.40156,0.017
3.02880e-02,3.40031,0.0169375
3.02920e-02,3.3975,0.0173781
3.02960e-02,3.40937,0.0168188
3.03000e-02,3.39781,0.0169594
3.03040e-02,3.39688,0.0171219
3.03080e-02,3.39813,0.0170844
3.03120e-02,3.39813,0.0169687
3.03160e-02,3.40219,0.0171906
3.03200e-02,3.39844,0.0175563
3.03240e-02,3.39938,0.0171875
3.03280e-02,3.39656,0.0168625
3.03320e-02,3.405,0.0167719
3.03360e-02,3.39906,0.016075
3.03400e-02,3.40281,0.016475
3.03440e-02,3.39813,0.0163563
3.03480e-02,3.41188,0.0162844
3.03520e-02,3.39906,0.0167656
3.03560e-02,3.40062,0.0170156
3.03600e-02,3.39656,0.0168781
3.03640e-02,3.39875,0.017
3.03680e-02,3.40062,0.0171938
3.03720e-02,3.40031,0.0169
3.03760e-02,3.38844,0.0169438
3.03800e-02,3.3975,0.0172344
3.03840e-02,3.4,0.01745
3.03880e-02,3.40406,0.0173188
3.03920e-02,3.40344,0.0167438
3.03960e-02,3.405,0.0167344
3.04000e-02,3.40156,0.0167594
3.04040e-02,3.39938,0.0166156
3.04080e-02,3.40469,0.0165063
3.04120e-02,3.39938,0.0167062
3.04160e-02,3.40219,0.0167719
3.04200e-02,3.40437,0.0170625
3.04240e-02,3.39781,0.0165125
3.04280e-02,3.40156,0.0170906
3.04320e-02,3.39906,0.0172438
3.04360e-02,3.395,0.0169687
3.04400e-02,3.40344,0.0169625
3.04440e-02,3.40656,0.0171
3.04480e-02,3.39281,0.0171469
3.04520e-02,3.40406,0.0176125
3.04560e-02,3.40281,0.0172406
3.04600e-02,3.3975,0.0169906
3.04640e-02,3.39875,0.0165875
3.04680e-02,3.39844,0.0163688
3.04720e-02,3.39313,0.0163594
3.04760e-02,3.4,0.0165281
3.04800e-02,3.4075,0.0168875
3.04840e-02,3.405,0.016625
3.04880e-02,3.40375,0.0170219
3.04920e-02,3.39906,0.01695
3.04960e-02,3.40062,0.0170156
3.05000e-02,3.40281,0.0171813
3.05040e-02,3.39469,0.0166344
3.05080e-02,3.405,0.0171094
3.05120e-02,3.40437,0.0174844
3.05160e-02,3.40188,0.0177344
3.05200e-02,3.40937,0.0173375
3.05240e-02,3.40156,0.0171
3.05280e-02,3.40188,0.0170688
3.05320e-02,3.39688,0.0167625
3.05360e-02,3.41344,0.0168719
3.05400e-02,3.39781,0.0168437
3.05440e-02,3.39938,0.0170281
3.05480e-02,3.40125,0.0170656
3.05520e-02,3.40125,0.0169375
3.05560e-02,3.39813,0.0168969
3.05600e-02,3.39156,0.0168594
3.05640e-02,3.4,0.0172187
3.05680e-02,3.39,0.0168969
3.05720e-02,3.40062,0.0170812
3.05760e-02,3.39688,0.0173656
3.05800e-02,3.4025,0.0172687
3.05840e-02,3.39531,0.0173312
3.05880e-02,3.40781,0.0173563
3.05920e-02,3.39688,0.0168969
3.05960e-02,3.40406,0.0166531
3.06000e-02,3.40375,0.0166156
3.06040e-02,3.40344,0.0167656
3.06080e-02,3.39688,0.0165
3.06120e-02,3.40313,0.0169969
3.06160e-02,3.40281,0.0169719
3.06200e-02,3.40188,0.0168
3.06240e-02,3.39313,0.0166906
3.06280e-02,3.40406,0.0172969
3.06320e-02,3.40625,0.0166406
3.06360e-02,3.40094,0.0166625
3.06400e-02,3.39875,0.0173656
3.06440e-02,3.39719,0.0176406
3.06480e-02,3.39969,0.0173406
3.06520e-02,3.4025,0.0171969
3.06560e-02,3.40031,0.0168688
3.06600e-02,3.39906,0.0165156
3.06640e-02,3.39906,0.0163594
3.06680e-02,3.4025,0.0167938
3.06720e-02,3.40031,0.0165031
3.06760e-02,3.39844,0.0166938
3.06800e-02,3.40375,0.0168219
3.06840e-02,3.39781,0.0168312
3.06880e-02,3.40188,0.0168406
3.06920e-02,3.39938,0.0170406
3.06960e-02,3.4,0.0168312
3.07000e-02,3.40313,0.0166875
3.07040e-02,3.40094,0.0167938
3.07080e-02,3.40937,0.017375
3.07120e-02,3.40156,0.017625
3.07160e-02,3.40281,0.0172406
3.07200e-02,3.39688,0.0171969
3.07240e-02,3.40281,0.0167625
3.07280e-02,3.39688,0.0165469
3.07320e-02,3.4025,0.0165031
3.07360e-02,3.39594,0.016675
3.07400e-02,3.39813,0.0167
3.07440e-02,3.39656,0.0169625
3.07480e-02,3.39594,0.0167406
3.07520e-02,3.39813,0.0167375
3.07560e-02,3.40031,0.0171344
3.07600e-02,3.40531,0.0169844
3.07640e-02,3.39625,0.0165563
3.07680e-02,3.41,0.0167563
3.07720e-02,3.39594,0.0173375
3.07760e-02,3.39969,0.0173844
3.07800e-02,3.405,0.0173156
3.07840e-02,3.39688,0.0171219
3.07880e-02,3.3975,0.0170844
3.07920e-02,3.39781,0.0167656
3.07960e-02,3.40062,0.0166094
3.08000e-02,3.39156,0.0165937
3.08040e-02,3.40625,0.0169375
3.08080e-02,3.3975,0.0171719
3.08120e-02,3.40344,0.0169687
3.08160e-02,3.40094,0.0169531
3.08200e-02,3.39625,0.0168719
3.08240e-02,3.39,0.0169938
3.08280e-02,3.40594,0.0169844
3.08320e-02,3.40188,0.0166219
3.08360e-02,3.40188,0.0170844
3.08400e-02,3.39562,0.017075
3.08440e-02,3.40313,0.01685
3.08480e-02,3.40437,0.0167125
3.08520e-02,3.40437,0.0169281
3.08560e-02,3.39688,0.0170719
3.08600e-02,3.40125,0.0168
3.08640e-02,3.40375,0.0169313
3.08680e-02,3.39969,0.0172969
3.08720e-02,3.39688,0.0174687
3.08760e-02,3.39688,0.0173688
3.08800e-02,3.40563,0.0171281
3.08840e-02,3.40062,0.0168344
3.08880e-02,3.39781,0.0166281
3.08920e-02,3.40344,0.0161219
3.08960e-02,3.39219,0.0161688
3.09000e-02,3.39688,0.0164406
3.09040e-02,3.39562,0.0165531
3.09080e-02,3.405,0.0169281
3.09120e-02,3.40375,0.0168688
3.09160e-02,3.40313,0.0169719
3.09200e-02,3.40281,0.0173563
3.09240e-02,3.40219,0.0176219
3.09280e-02,3.39625,0.0172406
3.09320e-02,3.39469,0.0172875
3.09360e-02,3.39406,0.0175312
3.09400e-02,3.40156,0.0175063
3.09440e-02,3.38625,0.0168906
3.09480e-02,3.40406,0.0168437
3.09520e-02,3.39688,0.0165844
3.09560e-02,3.39969,0.0163563
3.09600e-02,3.40219,0.0160344
3.09640e-02,3.39187,0.0161562
3.09680e-02,3.40156,0.0166094
3.09720e-02,3.39281,0.0167938
3.09760e-02,3.40094,0.0165438
3.09800e-02,3.40406,0.0170156
3.09840e-02,3.40062,0.0172687
3.09880e-02,3.40875,0.017325
3.09920e-02,3.39125,0.0174188
3.09960e-02,3.4025,0.0170781
3.10000e-02,3.39562,0.0172375
3.10040e-02,3.40406,0.0173969
3.10080e-02,3.39844,0.0172344
3.10120e-02,3.39187,0.0171375
3.10160e-02,3.39469,0.0169156
3.10200e-02,3.39938,0.0164844
3.10240e-02,3.40281,0.0162656
3.10280e-02,3.39281,0.0163625
3.10320e-02,3.40188,0.0168156
3.10360e-02,3.39938,0.0167344
3.10400e-02,3.39562,0.0166437
3.10440e-02,3.39813,0.0167031
3.10480e-02,3.39438,0.0170688
3.10520e-02,3.39156,0.0172656
3.10560e-02,3.40406,0.0171375
3.10600e-02,3.40188,0.0171781
3.10640e-02,3.39781,0.0174313
3.10680e-02,3.4,0.0175656
3.10720e-02,3.39875,0.0171688
3.10760e-02,3.39719,0.0171594
3.10800e-02,3.40125,0.0171344
3.10840e-02,3.39813,0.0166125
3.10880e-02,3.39875,0.0165594
3.10920e-02,3.40188,0.0164719
3.10960e-02,3.40156,0.016725
3.11000e-02,3.39938,0.0167469
3.11040e-02,3.39969,0.0170187
3.11080e-02,3.40125,0.0170219
3.11120e-02,3.40062,0.0168656
3.11160e-02,3.40406,0.01735
3.11200e-02,3.40688,0.0173875
3.11240e-02,3.40094,0.0169969
3.11280e-02,3.39781,0.01725
3.11320e-02,3.39625,0.0173063
3.11360e-02,3.39187,0.0174188
3.11400e-02,3.39875,0.0172781
3.11440e-02,3.4,0.0169188
3.11480e-02,3.39813,0.0167656
3.11520e-02,3.40281,0.0162719
3.11560e-02,3.40094,0.0161344
3.11600e-02,3.40125,0.0165094
3.11640e-02,3.39875,0.0166406
3.11680e-02,3.39688,0.0166656
3.11720e-02,3.3975,0.0166
3.11760e-02,3.39719,0.0168813
3.11800e-02,3.40344,0.0173937
3.11840e-02,3.39813,0.0174875
3.11880e-02,3.40062,0.0171125
3.11920e-02,3.4,0.0169531
3.11960e-02,3.40156,0.0175156
3.12000e-02,3.39875,0.0173406
3.12040e-02,3.39313,0.0173
3.12080e-02,3.39906,0.0169
3.12120e-02,3.40594,0.0166156
3.12160e-02,3.40062,0.0166219
3.12200e-02,3.39281,0.0165844
3.12240e-02,3.39469,0.0166938
3.12280e-02,3.39844,0.0167156
3.12320e-02,3.40062,0.0167594
3.12360e-02,3.40563,0.0167812
3.12400e-02,3.40281,0.0169062
3.12440e-02,3.39844,0.0172625
3.12480e-02,3.405,0.0174687
3.12520e-02,3.4025,0.0171437
3.12560e-02,3.39438,0.0170875
3.12600e-02,3.39656,0.017375
3.12640e-02,3.39406,0.0177969
3.12680e-02,3.39844,0.0173188
3.12720e-02,3.39969,0.0169719
3.12760e-02,3.40156,0.0169406
3.12800e-02,3.40563,0.016475
3.12840e-02,3.40125,0.0163937
3.12880e-02,3.40563,0.0167438
3.12920e-02,3.40188,0.0167531
3.12960e-02,3.39781,0.0167812
3.13000e-02,3.40125,0.0168063
3.13040e-02,3.40437,0.0168156
3.13080e-02,3.39938,0.0169531
3.13120e-02,3.39844,0.0174906
3.13160e-02,3.40344,0.0171531
3.13200e-02,3.40062,0.0169938
3.13240e-02,3.40875,0.017475
3.13280e-02,3.40062,0.0172062
3.13320e-02,3.40563,0.0174719
3.13360e-02,3.40094,0.0171094
3.13400e-02,3.40437,0.0171656
3.13440e-02,3.40375,0.0168719
3.13480e-02,3.395,0.0166281
3.13520e-02,3.39875,0.0169094
3.13560e-02,3.40313,0.0168219
3.13600e-02,3.39813,0.0168937
3.13640e-02,3.4,0.0170312
3.13680e-02,3.39562,0.0168469
3.13720e-02,3.39781,0.0169156
3.13760e-02,3.40437,0.0172313
3.13800e-02,3.3975,0.0170875
3.13840e-02,3.39594,0.0171437
3.13880e-02,3.39625,0.0171344
3.13920e-02,3.4,0.0172125
3.13960e-02,3.40313,0.0171938
3.14000e-02,3.39844,0.0168906
3.14040e-02,3.39344,0.016875
3.14080e-02,3.405,0.0164313
3.14120e-02,3.39313,0.0164031
3.14160e-02,3.39813,0.0162938
3.14200e-02,3.39813,0.016525
3.14240e-02,3.395,0.016775
3.14280e-02,3.4025,0.0168937
3.14320e-02,3.40937,0.01685
3.14360e-02,3.40188,0.0170094
3.14400e-02,3.39531,0.0171969
3.14440e-02,3.39531,0.0169
3.14480e-02,3.40062,0.0170719
3.14520e-02,3.40281,0.0173437
3.14560e-02,3.39719,0.0171562
3.14600e-02,3.39625,0.0172062
3.14640e-02,3.40188,0.0171844
3.14680e-02,3.39938,0.0169938
3.14720e-02,3.39781,0.0168594
3.14760e-02,3.4025,0.0164188
3.14800e-02,3.39813,0.0164938
3.14840e-02,3.40188,0.0164156
3.14880e-02,3.40031,0.016825
3.14920e-02,3.40594,0.017175
3.14960e-02,3.39906,0.0166719
3.15000e-02,3.40062,0.0169438
3.15040e-02,3.39688,0.0171656
3.15080e-02,3.39875,0.0172563
3.15120e-02,3.39,0.0166688
3.15160e-02,3.39625,0.016875
3.15200e-02,3.39562,0.0172687
3.15240e-02,3.40688,0.0176938
3.15280e-02,3.39625,0.0170781
3.15320e-02,3.40156,0.0168469
3.15360e-02,3.39375,0.0164531
3.15400e-02,3.4025,0.016525
3.15440e-02,3.40563,0.0166906
3.15480e-02,3.40062,0.0166437
3.15520e-02,3.39656,0.016725
3.15560e-02,3.39719,0.0170719
3.15600e-02,3.40531,0.0169906
3.15640e-02,3.40719,0.0169188
3.15680e-02,3.40594,0.0171063
3.15720e-02,3.40531,0.0171594
3.15760e-02,3.39656,0.0168469
3.15800e-02,3.39469,0.0168625
3.15840e-02,3.40281,0.0172406
3.15880e-02,3.39406,0.0174844
3.15920e-02,3.39719,0.0173563
3.15960e-02,3.39813,0.0172031
3.16000e-02,3.39813,0.0167281
3.16040e-02,3.40375,0.0170344
